sy_snum,sy_pnum,pl_orbper,pl_orbeccen,pl_orbsmax,pl_rade,pl_bmasse,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,planet_type
1.0,1.0,1.4857108,0.011,0.02591,14.68,778.65,1129.25,1570.0,3.5,5781.0,1.01,1.04,0.26,2.0,4.45,Gas Giant
1.0,2.0,7.930592,0.0295,0.08,3.2,5425.2071,22.5,1225.5,1.5,5679.0,1.03,0.815,0.23500000000000001,5.0,4.45,Gas Giant
1.0,2.0,16.665863,-0.2593295,0.131,2.86,11.649999999999999,73.35,743.0,0.0,5679.0,1.03,0.47000000000000003,0.033,5.0,4.45,Neptune-like
1.0,1.0,234.239,0.114,59.755,2.901,11.649999999999999,4.095000000000001,410.0,2.5,6031.0,1.09,1.12,0.005,5.0,4.41,Neptune-like
1.0,1.0,169.134,0.0885,105.55,2.222,11.649999999999999,5.94,299.0,3.5,5146.0,0.84,0.87,0.03,2.0,4.53,Neptune-like
1.0,1.0,18.5012,0.0185,165.55,1.602,3.6500000000000004,21.76,594.0,1.5,5093.0,0.73,0.85,0.125,5.0,4.65,Super Earth
1.0,1.0,988.88112,0.92,2.027,11.949,1322.16617,0.34,254.0,2.0,5746.0,1.7,1.13,0.196,1.0,4.03,Gas Giant
1.0,2.0,9.03502,0.033,2.1729999999999996,2.03,4.47,970.85,1627.5,2.0,6312.0,1.26,1.14,-0.2,1.0,4.3,Neptune-like
1.0,2.0,11.28,0.028,4.39,2.05,5.42,970.85,1627.5,2.0,6312.0,1.26,1.14,-0.2,1.0,4.3,Super Earth
1.0,1.0,737.1131,0.4,1.64,9.96,1462.01067,0.56,257.5,2.0,6157.0,1.12,1.09,0.0,1.0,4.37,Gas Giant
1.0,1.0,65.70459747,0.018,909.5,3.124,11.649999999999999,219.0,729.5,2.0,5918.0,1.04,1.0,-0.04,1.0,4.4,Neptune-like
1.0,3.0,4.166972,0.188214,0.05,2.34,11.649999999999999,1089.0,853.5,2.0,5642.0,0.84,0.925,0.005,5.0,4.57,Neptune-like
1.0,3.0,11.463462,0.0245,0.098,2.56,20.549999999999997,1089.0,853.5,0.0,5642.0,0.84,0.61,0.07999999999999999,5.0,4.57,Neptune-like
1.0,3.0,39.595519,0.025,0.223,1.89,3.6500000000000004,30.200000000000003,728.0,0.0,5642.0,0.84,0.445,0.005,5.0,4.57,Super Earth
1.0,1.0,14.91110039,0.042499999999999996,3.0300000000000002,3.197,11.649999999999999,144.8,823.0,2.0,5650.0,0.9,0.93,-0.04,1.0,4.5,Neptune-like
1.0,1.0,21.06080055,0.0127,3.0300000000000002,1.923,3.6500000000000004,368.02,615.5,2.0,5706.0,1.03,0.94,0.0,1.0,4.38,Super Earth
1.0,1.0,13.81499958,0.1895,2.76,2.284,11.649999999999999,8.85,613.0,0.0,3732.0,0.51,0.52,0.02,1.0,4.74,Neptune-like
1.0,1.0,18.01160049,0.2425,10.218,1.717,3.6500000000000004,578.8,1220.5,2.0,6477.0,1.46,1.3,0.1,1.0,4.22,Super Earth
1.0,1.0,10.27530003,0.365,0.0935,3.264,11.649999999999999,192.0,1098.5,2.5,6150.0,2.09,1.45,0.22,1.0,3.96,Neptune-like
1.0,1.0,35.59730148,0.02,60.515,4.14,11.649999999999999,174.5,959.0,2.0,6212.0,1.21,1.08,-0.04,1.0,4.31,Neptune-like
1.0,1.0,35.58100128,0.08,6.220000000000001,2.425,11.649999999999999,17.9,654.5,1.5,4894.0,0.68,0.75,-0.24,1.0,4.64,Neptune-like
1.0,1.0,30.65279961,0.07500000000000001,4.39,2.989,11.649999999999999,174.5,910.0,2.0,6200.0,1.64,1.16,-0.06,1.0,4.07,Neptune-like
1.0,1.0,135.1880035,0.0285,165.55,2.569,11.649999999999999,4.45,606.0,2.0,5731.0,0.91,0.85,-0.32,1.0,4.45,Neptune-like
1.0,1.0,6.14955997,-0.2593295,3.0495,3.95,11.649999999999999,365.32,1025.5,2.0,5687.0,1.77,1.08,0.04,1.0,3.97,Neptune-like
1.0,4.0,2.940309,0.0,0.04,2.35,11.649999999999999,374.3,979.5,1.0,5526.0,1.08,0.77,0.005,5.0,4.38,Neptune-like
1.0,4.0,6.388996,0.0,0.068,2.86,11.649999999999999,374.3,979.5,1.5,5526.0,1.08,0.855,-0.045000000000000005,5.0,4.38,Neptune-like
1.0,4.0,14.627119,0.0,0.118,2.25,11.649999999999999,76.15,898.5,0.0,5526.0,1.08,0.585,0.1,5.0,4.38,Neptune-like
1.0,4.0,35.118736,0.105,0.211,2.76,20.549999999999997,76.15,645.0,0.0,5526.0,1.08,0.415,-0.041,5.0,4.38,Neptune-like
1.0,1.0,12.70639992,0.13,0.099,3.216,11.649999999999999,1858.76,751.5,2.0,5573.0,0.84,0.94,-0.04,1.0,4.56,Neptune-like
1.0,1.0,4.59238005,0.0155,0.0545,3.119,11.649999999999999,79.85,978.5,2.0,5351.0,0.8,0.89,-0.04,1.0,4.58,Neptune-like
1.0,1.0,9.17856979,0.26,1.5585,2.867,11.649999999999999,355.5,871.0,2.0,5506.0,0.79,0.88,-0.2,1.0,4.58,Neptune-like
1.0,1.0,39.75289917,0.0,159.5,2.88,20.549999999999997,188.5,735.5,2.0,6072.0,1.01,0.96,-0.3,1.0,4.41,Neptune-like
1.0,1.0,6.45442009,0.0,909.5,2.837,11.649999999999999,219.0,808.5,2.0,6092.0,0.94,1.02,-0.22,1.0,4.5,Neptune-like
1.0,1.0,16.71990013,0.21000000000000002,2.463,2.813,11.649999999999999,284.0,782.5,2.0,6020.0,1.08,1.05,0.0,1.0,4.39,Neptune-like
1.0,1.0,18.39629936,0.105,106.515,2.509,20.549999999999997,35.35,556.5,2.0,5316.0,0.8,0.88,0.0,1.0,4.57,Neptune-like
1.0,1.0,9.02929974,0.0155,0.08149999999999999,3.173,11.649999999999999,79.85,740.0,1.5,5349.0,0.82,0.82,-0.12,1.0,4.53,Neptune-like
1.0,1.0,4.78299999,0.045,1.5414999999999999,2.955,11.649999999999999,137.95,912.0,2.0,5170.0,0.81,0.89,0.18,1.0,4.57,Neptune-like
1.0,1.0,4.22097015,0.205,3.5949999999999998,3.894,20.549999999999997,8.35,1016.5,0.0,3837.0,0.52,0.54,-0.06,1.0,4.75,Neptune-like
1.0,2.0,4.263742,0.173,0.048,1.29,4.04,249.55,1205.5,2.5,6031.0,0.95,1.155,0.04000000000000001,5.0,4.4,Super Earth
1.0,2.0,8.005777,0.173,0.074,2.43,11.649999999999999,249.55,1205.5,1.5,6031.0,0.95,0.905,0.14,5.0,4.4,Neptune-like
1.0,1.0,13.81019974,0.15,78.5545,4.485,11.649999999999999,1053.0,791.0,2.0,5942.0,1.14,1.01,-0.04,1.0,4.33,Neptune-like
1.0,1.0,21.76129913,0.0,3.05,2.933,11.649999999999999,67.75,570.5,1.5,4859.0,0.72,0.78,0.0,1.0,4.61,Neptune-like
1.0,1.0,32.31240082,0.0700885,4.4,4.099,20.549999999999997,109.55,803.0,2.0,5821.0,1.49,1.04,0.04,1.0,4.11,Neptune-like
1.0,1.0,9.22957993,0.1165,10.191,3.636,20.549999999999997,970.85,1019.5,2.0,6320.0,1.25,1.27,0.24,1.0,4.35,Neptune-like
1.0,1.0,6.7968502,0.14300000000000002,2.034,3.089,11.649999999999999,249.55,798.0,2.0,6061.0,0.97,1.05,-0.1,1.0,4.49,Neptune-like
1.0,1.0,7.71792984,0.0405,3.5949999999999998,1.194,3.6500000000000004,59.04,603.0,0.0,3975.0,0.51,0.54,-0.34,1.0,4.75,Super Earth
1.0,1.0,37.81029892,0.16535,160.1005,3.877,11.649999999999999,188.5,735.5,2.0,6085.0,0.97,0.98,-0.28,1.0,4.45,Neptune-like
1.0,1.0,64.61750031,0.23017300000000002,3.61,5.395,11.649999999999999,13.9,589.0,2.0,5043.0,0.88,0.83,0.3,1.0,4.47,Neptune-like
1.0,1.0,7.67463016,0.063,3.0545,2.825,11.649999999999999,249.55,798.0,2.0,6063.0,1.0,1.08,-0.02,1.0,4.47,Neptune-like
1.0,1.0,7.34370995,0.0285,105.55,2.431,11.649999999999999,158.45,711.0,2.0,5757.0,0.76,0.86,-0.5,1.0,4.6,Neptune-like
1.0,3.0,13.98179,0.0,0.1,1.96,3.6500000000000004,43.25,654.5,1.5,4880.0,0.62,0.8899999999999999,0.02,5.0,4.68,Super Earth
1.0,3.0,44.000529,0.08,0.214,1.49,3.6500000000000004,17.9,523.0,0.0,4880.0,0.62,0.465,-0.185,5.0,4.68,Super Earth
1.0,3.0,247.35373,0.245,0.677,2.19,11.649999999999999,0.9199999999999999,246.0,0.0,4880.0,0.62,0.105,-0.175,5.0,4.68,Neptune-like
1.0,1.0,8.17240047,0.1157,0.0735,3.323,11.649999999999999,343.02,757.5,2.0,5705.0,0.91,0.94,-0.06,1.0,4.5,Neptune-like
1.0,1.0,2.75759006,0.04,3.915,1.273,3.6500000000000004,42.975,517.0,0.0,3683.0,0.42,0.45,-0.22,1.0,4.84,Super Earth
1.0,1.0,49.47819901,0.077455,1.52885,2.178,11.649999999999999,41.75,710.0,2.0,5776.0,0.85,0.94,-0.18,1.0,4.55,Neptune-like
1.0,1.0,7.64971018,0.0,0.075,1.599,3.6500000000000004,500.5,1383.0,2.0,5855.0,1.61,1.27,0.4,1.0,4.12,Super Earth
1.0,1.0,37.10110092,0.15,161.515,3.768,11.649999999999999,367.4,735.5,2.0,5986.0,0.85,0.89,-0.5,1.0,4.53,Neptune-like
1.0,1.0,3.01619005,0.0,159.5,1.929,3.6500000000000004,1858.76,1080.0,2.0,5611.0,1.4,0.99,0.16,1.0,4.14,Super Earth
1.0,1.0,321.2120056,0.2345,60.515,8.935,5425.2071,22.5,1443.5,2.0,6018.0,1.29,1.09,0.06,1.0,4.26,Gas Giant
1.0,1.0,6.23031998,0.027805,909.5,4.265,11.649999999999999,145.5,867.5,2.0,5477.0,0.86,0.98,0.21,1.0,4.56,Neptune-like
1.0,1.0,5.82352018,0.1,3.0300000000000002,2.713,11.649999999999999,129.0,1480.0,2.0,5774.0,0.86,0.92,-0.22,1.0,4.53,Neptune-like
1.0,1.0,14.53409958,0.16999999999999998,3.27,1.613,3.6500000000000004,16.1,517.5,0.0,3957.0,0.55,0.55,-0.16,1.0,4.69,Super Earth
1.0,2.0,11.903515,0.08,0.105,2.56,20.549999999999997,249.55,798.0,2.0,6064.0,1.01,0.96,0.07,5.0,4.47,Neptune-like
1.0,2.0,34.035257,0.08,0.213,3.1,11.649999999999999,249.55,806.0,0.0,6064.0,1.01,0.445,0.12000000000000001,5.0,4.47,Neptune-like
1.0,1.0,205.9120026,0.08950000000000001,159.5,6.004,11.649999999999999,4.45,351.0,2.0,5644.0,0.97,0.98,0.14,1.0,4.46,Neptune-like
1.0,1.0,7.01731014,0.14300000000000002,0.07150000000000001,1.824,3.6500000000000004,249.55,1089.5,2.0,6052.0,0.97,0.97,-0.26,1.0,4.46,Super Earth
1.0,1.0,56.35850143,0.0655,3.61,4.541,11.649999999999999,42.75,696.5,1.5,5446.0,0.82,0.82,-0.2,1.0,4.53,Neptune-like
1.0,1.0,16.00460052,0.32066100000000003,0.6135,2.227,11.649999999999999,89.80000000000001,912.0,2.0,5180.0,0.77,0.86,0.0,1.0,4.6,Neptune-like
1.0,1.0,8.19594955,0.22849999999999998,2.3025,2.44,11.649999999999999,44.85,787.0,1.5,4723.0,0.75,0.73,0.08,1.0,4.56,Neptune-like
1.0,1.0,24.81209946,0.0,909.5,5.917,11.649999999999999,219.0,808.5,2.0,6086.0,0.92,1.0,-0.26,1.0,4.51,Neptune-like
1.0,1.0,2.35575008,0.2,3.05,1.472,3.6500000000000004,306.25,987.0,1.5,4915.0,0.81,0.78,0.16,1.0,4.51,Super Earth
1.0,1.0,19.65640068,0.091,3.61,2.947,11.649999999999999,62.35,685.0,2.0,5288.0,0.74,0.83,-0.24,1.0,4.61,Neptune-like
1.0,1.0,9.97721004,0.027805,991.0,2.571,11.649999999999999,145.5,867.5,2.0,5557.0,1.62,1.03,0.16,1.0,4.04,Neptune-like
1.0,1.0,3.7202301,0.1396,3.38,0.904,0.83,115.5,955.5,1.0,5017.0,0.8,0.76,-0.02,1.0,4.52,Terrestrial
1.0,4.0,5.433074,0.05,0.058,1.43,3.6500000000000004,80.5,892.0,1.0,5232.0,0.89,0.77,0.2385,5.0,4.47,Super Earth
1.0,4.0,12.759712,0.2995,0.102,2.6,11.649999999999999,80.5,892.0,0.0,5232.0,0.89,0.6,0.28,5.0,4.47,Neptune-like
1.0,4.0,25.751974,0.10450000000000001,0.163,2.51,3.6500000000000004,38.85,736.0,1.0,5232.0,0.89,1.0150000000000001,0.1585,5.0,4.47,Super Earth
1.0,4.0,51.16579,0.22499999999999998,105.55,1.45,3.6500000000000004,35.35,520.0,2.0,5295.0,0.83,0.87,0.03,1.0,4.55,Super Earth
1.0,1.0,38.3260994,0.21600000000000003,3.61,2.29,11.649999999999999,30.75,531.5,1.5,5229.0,0.9,0.82,0.08,1.0,4.44,Neptune-like
1.0,1.0,4.04354,0.0605,3.045,1.391,3.6500000000000004,259.55,956.5,0.0,3871.0,0.53,0.57,0.07,1.0,4.74,Super Earth
1.0,1.0,29.53910065,0.0093,21.65,2.76,20.549999999999997,1256.45,918.0,2.0,6572.0,1.24,1.3,0.07,1.0,4.37,Neptune-like
1.0,1.0,1.48028004,0.0585,831.012955,1.147,3.6500000000000004,219.0,808.5,2.0,5897.0,1.26,1.03,0.02,1.0,4.25,Super Earth
1.0,1.0,70.46829987,0.2425,4.39,4.555,11.649999999999999,578.8,1220.5,2.0,6461.0,1.13,1.16,-0.14,1.0,4.4,Neptune-like
1.0,1.0,10.41889954,0.045725,0.0905,2.495,11.649999999999999,365.32,679.0,2.0,5692.0,1.06,0.95,0.04,1.0,4.36,Neptune-like
1.0,1.0,105.0149994,0.14850000000000002,3.0300000000000002,2.279,11.649999999999999,14.4,534.0,2.0,5868.0,1.04,0.92,-0.22,1.0,4.36,Neptune-like
1.0,1.0,59.65829849,0.057,161.515,3.013,11.649999999999999,25.71,613.0,2.0,5243.0,0.83,0.89,0.14,1.0,4.55,Neptune-like
1.0,1.0,15.13589954,0.14300000000000002,21.8135,2.233,11.649999999999999,249.55,798.0,2.5,6050.0,1.57,1.24,0.14,1.0,4.14,Neptune-like
1.0,1.0,89.1934967,0.0872,4.4,4.465,11.649999999999999,122.55,472.5,2.0,6071.0,1.29,1.06,-0.06,1.0,4.24,Neptune-like
1.0,2.0,36.8601,0.0,3.0300000000000002,3.5,5.84,30.4,811.0,2.0,5732.0,1.32,0.92,-0.11,1.0,4.1,Neptune-like
1.0,2.0,49.40926,0.0,3.0300000000000002,8.73,14.7,25.4,706.5,2.0,5732.0,1.32,0.92,-0.11,1.0,4.1,Neptune-like
1.0,1.0,16.84189987,0.008,1.445,2.841,11.649999999999999,1858.76,969.5,2.0,5602.0,1.01,0.94,0.1,1.0,4.4,Neptune-like
1.0,1.0,88.64399719,0.075,3.0300000000000002,4.055,11.649999999999999,7.795,439.5,2.0,5661.0,0.93,0.94,0.0,1.0,4.47,Neptune-like
1.0,1.0,3.21509004,0.06,3.0300000000000002,2.686,11.649999999999999,76.15,1760.0,2.0,5541.0,0.93,0.94,0.12,1.0,4.47,Neptune-like
1.0,1.0,40.80970001,0.0225,21.8745,3.505,11.649999999999999,174.5,730.5,2.0,6183.0,1.3,1.24,0.26,1.0,4.3,Neptune-like
1.0,1.0,59.77080154,0.02,60.515,3.182,11.649999999999999,174.5,959.0,2.0,6214.0,1.12,1.1,-0.02,1.0,4.38,Neptune-like
1.0,1.0,85.65399933,0.18,4.39,3.648,11.649999999999999,109.55,677.0,2.0,5818.0,1.65,1.15,0.24,1.0,4.07,Neptune-like
1.0,1.0,35.01190186,0.035,4.4,2.612,11.649999999999999,500.5,675.0,2.0,5872.0,1.15,1.04,0.1,1.0,4.33,Neptune-like
1.0,1.0,12.18420029,0.0285,159.5,2.132,11.649999999999999,44.25,923.5,2.0,5771.0,1.07,0.98,0.06,1.0,4.37,Neptune-like
1.0,1.0,10.08740044,0.084,2.1805,3.017,11.649999999999999,970.85,1627.5,2.0,6310.0,1.09,1.14,-0.06,1.0,4.42,Neptune-like
1.0,1.0,16.34359932,0.024,991.0,3.033,11.649999999999999,145.5,741.5,2.0,5730.0,1.06,1.01,0.16,1.0,4.39,Neptune-like
1.0,3.0,9.576694,-0.2593295,0.085,2.9,20.549999999999997,73.35,803.0,2.5,5676.0,1.07,1.28,0.078,5.0,4.33,Neptune-like
1.0,3.0,20.552802,0.08,0.142,2.88,20.549999999999997,73.35,762.5,1.0,5676.0,1.07,1.08,-0.11499999999999999,5.0,4.33,Neptune-like
1.0,3.0,96.678988,0.075,0.397,3.95,11.649999999999999,7.795,439.5,0.0,5676.0,1.07,0.19,-0.13999999999999999,5.0,4.33,Neptune-like
1.0,1.0,109.4449997,0.0,105.55,3.606,11.649999999999999,22.915,478.5,2.0,5403.0,0.87,0.87,0.0,1.0,4.5,Neptune-like
1.0,1.0,4.88752985,0.13,4.4,2.381,11.649999999999999,1858.76,751.5,2.0,5568.0,0.96,1.05,0.44,1.0,4.5,Neptune-like
1.0,1.0,5.75622988,0.033,1.332,2.229,11.649999999999999,53.5,684.0,1.5,4931.0,0.73,0.79,0.0,1.0,4.61,Neptune-like
1.0,1.0,8.27744007,0.025,161.515,1.319,3.6500000000000004,162.5,844.5,2.0,5129.0,1.78,0.89,-0.16,1.0,3.88,Super Earth
1.0,1.0,13.59049988,0.0,161.515,2.799,11.649999999999999,102.0,667.5,2.0,5442.0,0.97,0.89,0.1,1.0,4.41,Neptune-like
1.0,1.0,19.58550072,0.0,161.385,2.704,11.649999999999999,2737.0,1080.0,2.0,5618.0,1.0,0.91,0.0,1.0,4.4,Neptune-like
1.0,1.0,78.5460968,0.089,4.4,3.163,11.649999999999999,109.55,633.0,2.0,5808.0,1.4,1.06,0.14,1.0,4.17,Neptune-like
1.0,1.0,39.31370163,0.0,909.5,2.319,11.649999999999999,219.0,808.5,2.0,6060.0,0.93,1.01,-0.22,1.0,4.51,Neptune-like
1.0,1.0,2.80012011,0.184,5.085,2.379,11.649999999999999,42.75,1275.0,1.5,4786.0,0.7,0.69,-0.2,1.0,4.58,Neptune-like
1.0,1.0,80.23190308,0.0655,3.0300000000000002,2.831,11.649999999999999,42.75,570.0,2.0,5436.0,0.89,0.92,0.12,1.0,4.5,Neptune-like
1.0,2.0,2.735926,0.27,0.036,1.64,3.6500000000000004,141.5,1318.5,3.0,5302.0,0.76,1.545,0.013499999999999998,5.0,4.61,Super Earth
1.0,2.0,6.40013,0.27,0.064,2.0,3.6500000000000004,87.795,831.0,1.5,5302.0,0.76,0.8300000000000001,0.013499999999999998,5.0,4.61,Super Earth
1.0,1.0,31.58889961,0.018,909.5,3.145,11.649999999999999,219.0,729.5,2.0,5866.0,1.37,1.02,0.0,1.0,4.17,Neptune-like
1.0,1.0,7.72086,0.15,238.5,3.121,20.549999999999997,254.5,818.5,2.0,5887.0,1.18,0.98,-0.06,1.0,4.29,Neptune-like
1.0,1.0,4.1957798,0.057,106.515,2.52,11.649999999999999,100.03,1008.5,2.0,5229.0,1.0,0.88,0.32,1.0,4.38,Neptune-like
1.0,1.0,8.77999973,0.057,165.0415,3.79,11.649999999999999,58.38,1008.5,2.0,5191.0,0.76,0.85,-0.06,1.0,4.6,Neptune-like
1.0,1.0,9.76298046,0.195,1.6985000000000001,1.794,3.6500000000000004,92.15,811.5,1.5,5052.0,0.82,0.77,0.02,1.0,4.5,Super Earth
1.0,1.0,13.36019993,0.115,3.475,1.663,3.6500000000000004,129.1,489.0,1.5,4500.0,0.69,0.77,0.28,1.0,4.64,Super Earth
1.0,1.0,29.4557991,0.15,238.5,2.75,11.649999999999999,315.5,735.5,2.0,6036.0,0.95,1.02,-0.16,1.0,4.49,Neptune-like
1.0,1.0,23.3593998,0.0045000000000000005,4.4,3.058,11.649999999999999,125.5,959.0,2.0,6244.0,1.01,1.07,-0.2,1.0,4.46,Neptune-like
1.0,1.0,16.85589981,0.0405,1.8699999999999999,2.309,11.649999999999999,59.04,603.0,0.0,3967.0,0.59,0.59,0.06,1.0,4.67,Neptune-like
1.0,1.0,11.9296999,0.0765,831.0535,4.128,11.649999999999999,219.0,741.5,2.0,5831.0,0.92,1.02,0.0,1.0,4.52,Neptune-like
1.0,3.0,3.504725,0.0,0.0447,2.0,6.9,166.0,978.5,2.0,5345.0,1.11,0.97,0.19,1.0,4.31,Super Earth
1.0,3.0,7.64159,0.0,0.0752,5.49,17.3,97.5,869.5,2.0,5345.0,1.11,0.97,0.19,1.0,4.31,Neptune-like
1.0,3.0,14.85888,0.0,0.1172,6.98,16.4,60.5,740.0,2.0,5345.0,1.11,0.97,0.19,1.0,4.31,Neptune-like
1.0,2.0,13.817124,0.175,0.109,1.5,3.6500000000000004,158.45,953.0,0.5,5731.0,1.06,0.655,0.05700000000000001,5.0,4.34,Super Earth
1.0,2.0,41.885775,0.0,0.229,3.01,11.649999999999999,27.9,848.5,0.0,5731.0,1.06,0.47000000000000003,-0.11,5.0,4.34,Neptune-like
1.0,1.0,4.56202984,0.0155,0.056425,0.997,0.83,166.0,978.5,2.0,5343.0,2.51,1.33,0.08,1.0,3.76,Terrestrial
1.0,1.0,10.44089985,0.10300000000000001,0.0935,2.709,11.649999999999999,158.45,946.0,2.0,5738.0,0.98,0.94,-0.06,1.0,4.43,Neptune-like
1.0,2.0,15.45020008,0.11,3.17,1.671,3.6500000000000004,20.064999999999998,696.5,0.5,4245.0,0.64,0.65,0.0,1.0,4.64,Super Earth
1.0,2.0,33.13610077,0.11,3.59,2.322,11.649999999999999,7.71,482.0,0.5,4245.0,0.64,0.65,0.0,1.0,4.64,Neptune-like
1.0,1.0,12.28849983,0.10500000000000001,3.0300000000000002,1.596,3.6500000000000004,21.76,821.5,2.0,5109.0,1.67,0.93,0.1,1.0,3.96,Super Earth
1.0,1.0,8.84794045,0.0605,2.46,1.545,3.6500000000000004,259.55,956.5,0.0,3867.0,0.55,0.58,0.1,1.0,4.72,Super Earth
1.0,1.0,9.03332043,0.13,1.553,2.356,11.649999999999999,141.5,776.0,2.0,5311.0,0.79,0.88,-0.04,1.0,4.59,Neptune-like
1.0,1.0,10.86060047,0.2425,60.515,2.704,11.649999999999999,578.8,1220.5,2.0,6455.0,1.5,1.09,-0.36,1.0,4.12,Neptune-like
1.0,1.0,23.3404007,0.0,3.4050000000000002,3.025,11.649999999999999,76.15,645.0,1.5,5530.0,0.89,0.77,-0.34,1.0,4.42,Neptune-like
1.0,1.0,3.7572999,0.0,3.61,1.513,3.6500000000000004,272.15,1071.0,1.5,4901.0,0.72,0.81,0.04,1.0,4.62,Super Earth
1.0,2.0,3.137873,0.16999999999999998,0.04,1.27,3.6500000000000004,193.285,1029.0,0.0,5333.0,0.75,0.6100000000000001,0.060000000000000005,5.0,4.62,Super Earth
1.0,2.0,4.302149,0.16999999999999998,0.049,1.99,3.6500000000000004,193.285,1029.0,2.0,5333.0,0.75,0.935,0.060000000000000005,5.0,4.62,Super Earth
1.0,1.0,101.1330032,0.041499999999999995,3.0300000000000002,3.918,11.649999999999999,19.845000000000002,390.5,2.0,5492.0,1.02,0.92,0.16,1.0,4.39,Neptune-like
1.0,1.0,76.42230225,0.0455,3.0300000000000002,3.848,20.549999999999997,19.845000000000002,493.0,2.0,5561.0,1.19,0.95,0.16,1.0,4.26,Neptune-like
1.0,1.0,7.16521978,0.1325,2.1694999999999998,2.325,11.649999999999999,186.0,1289.0,2.0,6174.0,1.1,1.16,0.1,1.0,4.42,Neptune-like
1.0,1.0,2.81816006,0.045,3.61,1.413,3.6500000000000004,171.45,1007.5,1.5,5167.0,0.79,0.81,-0.04,1.0,4.55,Super Earth
1.0,1.0,2.93535996,0.2,1.3185,2.37,11.649999999999999,306.25,987.0,1.5,4922.0,0.82,0.79,0.2,1.0,4.5,Neptune-like
1.0,1.0,12.19139957,0.0,105.55,2.749,11.649999999999999,76.15,863.5,2.0,5516.0,0.97,0.86,-0.06,1.0,4.4,Neptune-like
1.0,1.0,91.50099945,0.23017300000000002,3.05,1.968,3.6500000000000004,12.934999999999999,511.0,1.5,5051.0,0.71,0.79,-0.24,1.0,4.63,Super Earth
1.0,1.0,44.29919815,0.15,106.515,2.273,11.649999999999999,35.35,520.0,2.0,5316.0,0.92,0.88,0.16,1.0,4.46,Neptune-like
1.0,1.0,4.64490986,0.173,0.053000000000000005,1.714,3.6500000000000004,249.55,1089.5,2.0,6047.0,1.13,1.02,-0.08,1.0,4.34,Super Earth
1.0,1.0,16.48690033,0.16535,2.1959999999999997,3.904,11.649999999999999,122.55,806.0,2.5,6090.0,1.07,1.17,0.21,1.0,4.45,Neptune-like
1.0,2.0,9.825792,0.0045000000000000005,0.096,2.58,11.649999999999999,902.5,959.0,2.0,6250.0,1.15,0.9550000000000001,-0.05500000000000001,5.0,4.4,Neptune-like
1.0,2.0,20.684342,0.08805,0.157,3.43,20.549999999999997,902.5,959.0,1.5,6250.0,1.15,0.8,-0.12000000000000001,5.0,4.4,Neptune-like
1.0,1.0,31.03249931,0.2008215,4.4,3.119,11.649999999999999,500.5,741.0,2.0,5841.0,0.93,1.05,0.07,1.0,4.52,Neptune-like
1.0,1.0,16.45809937,0.506503,3.0300000000000002,2.592,11.649999999999999,55.25,938.5,2.0,5475.0,0.88,0.95,0.14,1.0,4.52,Neptune-like
1.0,1.0,22.13339996,0.27566100000000004,3.05,2.648,11.649999999999999,87.45,717.5,1.5,5165.0,0.7,0.78,-0.32,1.0,4.63,Neptune-like
1.0,1.0,21.10339928,0.2475,4.4,2.086,3.6500000000000004,284.0,903.5,2.5,6000.0,1.13,1.07,0.06,1.0,4.36,Super Earth
1.0,1.0,95.61100006,0.117,4.39,2.381,11.649999999999999,284.0,410.0,2.0,6002.0,1.08,1.14,0.2,1.0,4.42,Neptune-like
1.0,1.0,1.02586997,0.075,2.099275,1.422,3.6500000000000004,162.5,838.5,2.0,5123.0,0.85,0.83,0.14,1.0,4.5,Super Earth
1.0,1.0,1.61536002,0.0385,6.85,1.475,3.6500000000000004,29.150000000000002,619.5,0.0,3821.0,0.49,0.49,-0.28,1.0,4.75,Super Earth
1.0,1.0,3.70061994,0.03,3.0300000000000002,1.856,3.6500000000000004,625.15,1368.0,2.0,5423.0,1.4,0.92,0.08,1.0,4.11,Super Earth
1.0,1.0,10.2737999,0.0765,909.5,2.116,11.649999999999999,219.0,741.5,2.0,5806.0,0.9,1.0,-0.04,1.0,4.53,Neptune-like
1.0,1.0,5.18671989,0.057,105.0265,2.479,11.649999999999999,100.03,1008.5,2.0,5230.0,0.78,0.87,0.0,1.0,4.59,Neptune-like
1.0,2.0,5.687945,0.09,0.064,2.06,3.6500000000000004,277.0,1099.0,0.5,5888.0,0.96,0.675,0.095,5.0,4.5,Super Earth
1.0,2.0,11.637071,0.16999999999999998,0.103,2.27,3.6500000000000004,198.5,1099.0,2.5,5888.0,0.96,1.12,-0.115,5.0,4.5,Super Earth
1.0,1.0,56.49330139,0.02,325.1405,3.33,11.649999999999999,173.0,735.5,2.0,6160.0,2.05,1.44,0.24,1.0,3.98,Neptune-like
1.0,1.0,5.78387022,0.14300000000000002,2.2805,1.97,3.6500000000000004,249.55,798.0,2.0,6063.0,1.01,1.12,0.07,1.0,4.48,Super Earth
1.0,1.0,3.13878989,0.05,1.37,1.227,3.6500000000000004,80.5,736.0,1.5,5242.0,0.72,0.68,-0.54,1.0,4.56,Super Earth
1.0,1.0,6.8921299,0.1675,10.185,1.3,4.04,174.0,1079.0,2.0,6164.0,1.45,1.29,0.38,1.0,4.23,Super Earth
